Date,SOI,PDO,AO,Year,Month,Day,Hour,PC1,PC2,PC1_2_Amp
1997-11-15,,,,1997,11,15,,0.66289,0.29681,0.72631
1997-11-16,,,,1997,11,16,,0.60624,0.38328,0.71724
1997-11-17,,,,1997,11,17,,0.61199,0.52305,0.80505
1997-11-18,,,,1997,11,18,,0.60567,0.6482,0.88714
1997-11-19,,,,1997,11,19,,0.5301,0.73774,0.90844
1997-11-20,,,,1997,11,20,,0.39276,0.75643,0.85232
1997-11-21,,,,1997,11,21,,0.23119,0.70548,0.7424
1997-11-22,,,,1997,11,22,,0.13475,0.59747,0.61248
1997-11-23,,,,1997,11,23,,0.02917,0.40303,0.40408
1997-11-24,,,,1997,11,24,,0.00821,0.216,0.21616
1997-11-25,,,,1997,11,25,,0.08873,0.02041,0.09105
1997-11-26,,,,1997,11,26,,0.19806,-0.21603,0.29308
1997-11-27,,,,1997,11,27,,0.25172,-0.42236,0.49168
1997-11-28,,,,1997,11,28,,0.29829,-0.50171,0.58368
1997-11-29,,,,1997,11,29,,0.38232,-0.44263,0.58488
1997-11-30,,,,1997,11,30,,0.51262,-0.36063,0.62676
1997-12-01,-1.12,0.845,-0.071,1997,12,1,,0.61159,-0.26105,0.66497
1997-12-02,,,,1997,12,2,,0.67042,-0.16501,0.69042
1997-12-03,,,,1997,12,3,,0.71158,-0.0442,0.71295
1997-12-04,,,,1997,12,4,,0.68399,0.07556,0.68815
1997-12-05,,,,1997,12,5,,0.56112,0.18234,0.59001
1997-12-06,,,,1997,12,6,,0.48173,0.26386,0.54926
1997-12-07,,,,1997,12,7,,0.42135,0.30451,0.51987
1997-12-08,,,,1997,12,8,,0.33571,0.25708,0.42284
1997-12-09,,,,1997,12,9,,0.27499,0.18678,0.33243
1997-12-10,,,,1997,12,10,,0.15786,0.07203,0.17352
1997-12-11,,,,1997,12,11,,0.08799,-0.02353,0.09108
1997-12-12,,,,1997,12,12,,0.01467,-0.07771,0.07908
1997-12-13,,,,1997,12,13,,-0.00895,-0.12149,0.12182
1997-12-14,,,,1997,12,14,,0.02724,-0.19642,0.1983
1997-12-15,,,,1997,12,15,,0.03778,-0.22451,0.22766
1997-12-16,,,,1997,12,16,,-0.01618,-0.19591,0.19658
1997-12-17,,,,1997,12,17,,-0.15324,-0.10968,0.18845
1997-12-18,,,,1997,12,18,,-0.37354,0.05684,0.37784
1997-12-19,,,,1997,12,19,,-0.54881,0.2692,0.61128
1997-12-20,,,,1997,12,20,,-0.69761,0.49069,0.8529
1997-12-21,,,,1997,12,21,,-0.82423,0.67036,1.06242
1997-12-22,,,,1997,12,22,,-0.97298,0.81223,1.26744
1997-12-23,,,,1997,12,23,,-1.12646,0.91139,1.44898
1997-12-24,,,,1997,12,24,,-1.31495,0.94133,1.61715
1997-12-25,,,,1997,12,25,,-1.45549,0.85926,1.6902
1997-12-26,,,,1997,12,26,,-1.53384,0.71336,1.69161
1997-12-27,,,,1997,12,27,,-1.49873,0.50255,1.58074
1997-12-28,,,,1997,12,28,,-1.4593,0.26652,1.48344
1997-12-29,,,,1997,12,29,,-1.39348,0.03707,1.39397
1997-12-30,,,,1997,12,30,,-1.29371,-0.1669,1.30443
1997-12-31,,,,1997,12,31,,-1.27549,-0.28274,1.30645
1998-01-01,-2.53,0.946,-2.081,1998,1,1,,-1.31575,-0.34379,1.35992
1998-01-02,,,,1998,1,2,,-1.29248,-0.35932,1.3415
1998-01-03,,,,1998,1,3,,-1.19658,-0.3772,1.25463
1998-01-04,,,,1998,1,4,,-1.03183,-0.41944,1.11383
1998-01-05,,,,1998,1,5,,-0.79736,-0.54882,0.96798
1998-01-06,,,,1998,1,6,,-0.48979,-0.73048,0.87948
1998-01-07,,,,1998,1,7,,-0.17623,-0.89283,0.91006
1998-01-08,,,,1998,1,8,,0.18963,-1.03545,1.05267
1998-01-09,,,,1998,1,9,,0.64004,-1.15021,1.31629
1998-01-10,,,,1998,1,10,,1.15813,-1.22579,1.68636
1998-01-11,,,,1998,1,11,,1.5678,-1.28705,2.02842
1998-01-12,,,,1998,1,12,,1.86974,-1.16265,2.20175
1998-01-13,,,,1998,1,13,,1.99579,-0.93557,2.20419
1998-01-14,,,,1998,1,14,,1.88072,-0.67156,1.99702
1998-01-15,,,,1998,1,15,,1.68428,-0.39049,1.72896
1998-01-16,,,,1998,1,16,,1.4715,-0.10953,1.47557
1998-01-17,,,,1998,1,17,,1.22018,0.12542,1.22661
1998-01-18,,,,1998,1,18,,0.99734,0.24327,1.02658
1998-01-19,,,,1998,1,19,,0.75488,0.2344,0.79044
1998-01-20,,,,1998,1,20,,0.57872,0.23787,0.6257
1998-01-21,,,,1998,1,21,,0.34172,0.17646,0.38459
1998-01-22,,,,1998,1,22,,0.17052,0.02344,0.17212
1998-01-23,,,,1998,1,23,,0.12495,-0.15079,0.19583
1998-01-24,,,,1998,1,24,,0.15783,-0.28898,0.32927
1998-01-25,,,,1998,1,25,,0.19852,-0.45873,0.49984
1998-01-26,,,,1998,1,26,,0.24586,-0.62762,0.67405
1998-01-27,,,,1998,1,27,,0.27291,-0.72627,0.77585
1998-01-28,,,,1998,1,28,,0.3352,-0.73476,0.80761
1998-01-29,,,,1998,1,29,,0.48341,-0.74011,0.88399
1998-01-30,,,,1998,1,30,,0.72409,-0.81954,1.0936
1998-01-31,,,,1998,1,31,,0.98025,-0.79689,1.2633
1998-02-01,-1.97,1.446,-0.183,1998,2,1,,1.22521,-0.64662,1.38538
1998-02-02,,,,1998,2,2,,1.34678,-0.43421,1.41504
1998-02-03,,,,1998,2,3,,1.36381,-0.20296,1.37882
1998-02-04,,,,1998,2,4,,1.27752,0.06452,1.27914
1998-02-05,,,,1998,2,5,,1.20258,0.34112,1.25002
1998-02-06,,,,1998,2,6,,1.14125,0.56783,1.27471
1998-02-07,,,,1998,2,7,,0.96213,0.6554,1.16415
1998-02-08,,,,1998,2,8,,0.72484,0.73316,1.03098
1998-02-09,,,,1998,2,9,,0.5675,0.71029,0.90916
1998-02-10,,,,1998,2,10,,0.48176,0.65435,0.81257
1998-02-11,,,,1998,2,11,,0.46866,0.59543,0.75775
1998-02-12,,,,1998,2,12,,0.53617,0.59301,0.79946
1998-02-13,,,,1998,2,13,,0.66681,0.61252,0.90544
1998-02-14,,,,1998,2,14,,0.72502,0.64227,0.96859
1998-02-15,,,,1998,2,15,,0.72874,0.69733,1.00863
1998-02-16,,,,1998,2,16,,0.72167,0.81094,1.08556
1998-02-17,,,,1998,2,17,,0.70972,0.87111,1.12363
1998-02-18,,,,1998,2,18,,0.6344,0.96337,1.15349
1998-02-19,,,,1998,2,19,,0.46002,1.00833,1.10831
1998-02-20,,,,1998,2,20,,0.25374,0.9887,1.02074
1998-02-21,,,,1998,2,21,,0.01849,0.92806,0.92824
1998-02-22,,,,1998,2,22,,-0.20318,0.83139,0.85585
1998-02-23,,,,1998,2,23,,-0.38196,0.68628,0.78541
1998-02-24,,,,1998,2,24,,-0.5539,0.52549,0.76351
1998-02-25,,,,1998,2,25,,-0.60732,0.41434,0.7352
1998-02-26,,,,1998,2,26,,-0.60624,0.34681,0.69843
1998-02-27,,,,1998,2,27,,-0.59338,0.32206,0.67514
1998-02-28,,,,1998,2,28,,-0.53848,0.3222,0.62752
1998-03-01,-3.31,1.41,-0.254,1998,3,1,,-0.47171,0.38109,0.60642
1998-03-02,,,,1998,3,2,,-0.43307,0.36744,0.56794
1998-03-03,,,,1998,3,3,,-0.46447,0.33001,0.56977
1998-03-04,,,,1998,3,4,,-0.55737,0.29195,0.6292
1998-03-05,,,,1998,3,5,,-0.61098,0.26959,0.66781
1998-03-06,,,,1998,3,6,,-0.60304,0.23279,0.64641
1998-03-07,,,,1998,3,7,,-0.58257,0.21164,0.61982
1998-03-08,,,,1998,3,8,,-0.51668,0.19174,0.55111
1998-03-09,,,,1998,3,9,,-0.42619,0.21142,0.47575
1998-03-10,,,,1998,3,10,,-0.38304,0.20499,0.43444
1998-03-11,,,,1998,3,11,,-0.371,0.25568,0.45057
1998-03-12,,,,1998,3,12,,-0.37933,0.29267,0.47911
1998-03-13,,,,1998,3,13,,-0.3788,0.27614,0.46876
1998-03-14,,,,1998,3,14,,-0.38636,0.22845,0.44884
1998-03-15,,,,1998,3,15,,-0.44829,0.18426,0.48468
1998-03-16,,,,1998,3,16,,-0.51532,0.06861,0.51987
1998-03-17,,,,1998,3,17,,-0.53661,-0.09794,0.54548
1998-03-18,,,,1998,3,18,,-0.52714,-0.22424,0.57285
1998-03-19,,,,1998,3,19,,-0.50543,-0.24979,0.56379
1998-03-20,,,,1998,3,20,,-0.44136,-0.27091,0.51787
1998-03-21,,,,1998,3,21,,-0.39073,-0.30174,0.49368
1998-03-22,,,,1998,3,22,,-0.32212,-0.30704,0.44501
1998-03-23,,,,1998,3,23,,-0.25859,-0.31509,0.40761
1998-03-24,,,,1998,3,24,,-0.12641,-0.38921,0.40922
1998-03-25,,,,1998,3,25,,0.00573,-0.42164,0.42168
1998-03-26,,,,1998,3,26,,0.13274,-0.34142,0.36632
1998-03-27,,,,1998,3,27,,0.26644,-0.24192,0.35988
1998-03-28,,,,1998,3,28,,0.37718,-0.17301,0.41497
1998-03-29,,,,1998,3,29,,0.53892,-0.09076,0.54651
1998-03-30,,,,1998,3,30,,0.75811,-0.0073,0.75814
1998-03-31,,,,1998,3,31,,0.90298,0.04868,0.90429
1998-04-01,-2.8,0.417,-0.038,1998,4,1,,0.99073,0.05138,0.99206
1998-04-02,,,,1998,4,2,,1.02496,0.12013,1.03198
1998-04-03,,,,1998,4,3,,1.10899,0.23301,1.13321
1998-04-04,,,,1998,4,4,,1.12133,0.26618,1.15249
1998-04-05,,,,1998,4,5,,1.10207,0.27617,1.13615
1998-04-06,,,,1998,4,6,,1.08126,0.30208,1.12266
1998-04-07,,,,1998,4,7,,1.03191,0.38023,1.09974
1998-04-08,,,,1998,4,8,,0.99374,0.44877,1.09038
1998-04-09,,,,1998,4,9,,0.96504,0.52174,1.09705
1998-04-10,,,,1998,4,10,,0.86699,0.5974,1.05288
1998-04-11,,,,1998,4,11,,0.72259,0.63295,0.9606
1998-04-12,,,,1998,4,12,,0.58649,0.66385,0.88581
1998-04-13,,,,1998,4,13,,0.54403,0.73473,0.91422
1998-04-14,,,,1998,4,14,,0.55905,0.77897,0.95882
1998-04-15,,,,1998,4,15,,0.54801,0.7955,0.96599
1998-04-16,,,,1998,4,16,,0.40627,0.7379,0.84235
1998-04-17,,,,1998,4,17,,0.19843,0.72083,0.74764
1998-04-18,,,,1998,4,18,,-0.01694,0.716,0.7162
1998-04-19,,,,1998,4,19,,-0.15882,0.67892,0.69725
1998-04-20,,,,1998,4,20,,-0.26251,0.62029,0.67355
1998-04-21,,,,1998,4,21,,-0.3892,0.51533,0.64579
1998-04-22,,,,1998,4,22,,-0.497,0.41217,0.64567
1998-04-23,,,,1998,4,23,,-0.58489,0.34303,0.67805
1998-04-24,,,,1998,4,24,,-0.59303,0.32304,0.6753
1998-04-25,,,,1998,4,25,,-0.47706,0.35103,0.59229
1998-04-26,,,,1998,4,26,,-0.40251,0.3163,0.51192
1998-04-27,,,,1998,4,27,,-0.26805,0.23781,0.35834
1998-04-28,,,,1998,4,28,,-0.12215,0.19352,0.22884
1998-04-29,,,,1998,4,29,,0.01686,0.1749,0.17571
1998-04-30,,,,1998,4,30,,0.15476,0.12478,0.1988
1998-05-01,0.17,-0.225,0.429,1998,5,1,,0.23289,0.06622,0.24212
1998-05-02,,,,1998,5,2,,0.28137,0.02422,0.28241
1998-05-03,,,,1998,5,3,,0.31792,-0.04894,0.32166
1998-05-04,,,,1998,5,4,,0.41317,-0.0609,0.41763
1998-05-05,,,,1998,5,5,,0.6893,0.01689,0.6895
1998-05-06,,,,1998,5,6,,0.91997,0.10528,0.92597
1998-05-07,,,,1998,5,7,,1.15166,0.28063,1.18535
1998-05-08,,,,1998,5,8,,1.38415,0.47148,1.46224
1998-05-09,,,,1998,5,9,,1.57352,0.78017,1.75631
1998-05-10,,,,1998,5,10,,1.71212,1.09606,2.0329
1998-05-11,,,,1998,5,11,,1.73263,1.41491,2.23696
1998-05-12,,,,1998,5,12,,1.61944,1.7256,2.36649
1998-05-13,,,,1998,5,13,,1.3263,1.95359,2.36126
1998-05-14,,,,1998,5,14,,0.88208,2.06102,2.24184
1998-05-15,,,,1998,5,15,,0.43682,2.14182,2.18591
1998-05-16,,,,1998,5,16,,-0.04266,2.07967,2.0801
1998-05-17,,,,1998,5,17,,-0.48224,1.94241,2.00138
1998-05-18,,,,1998,5,18,,-0.86028,1.71881,1.92208
1998-05-19,,,,1998,5,19,,-1.2009,1.48425,1.90923
1998-05-20,,,,1998,5,20,,-1.47124,1.23926,1.92362
1998-05-21,,,,1998,5,21,,-1.67142,1.0281,1.96231
1998-05-22,,,,1998,5,22,,-1.74432,0.83974,1.93593
1998-05-23,,,,1998,5,23,,-1.80421,0.68154,1.92865
1998-05-24,,,,1998,5,24,,-1.81342,0.60118,1.91048
1998-05-25,,,,1998,5,25,,-1.7724,0.59228,1.86875
1998-05-26,,,,1998,5,26,,-1.71423,0.58718,1.81201
1998-05-27,,,,1998,5,27,,-1.62156,0.54613,1.71105
1998-05-28,,,,1998,5,28,,-1.43833,0.50892,1.52571
1998-05-29,,,,1998,5,29,,-1.19235,0.45528,1.27632
1998-05-30,,,,1998,5,30,,-0.88579,0.39783,0.97102
1998-05-31,,,,1998,5,31,,-0.62546,0.37064,0.72703
1998-06-01,1.05,-0.261,-0.711,1998,6,1,,-0.38738,0.4061,0.56123
1998-06-02,,,,1998,6,2,,-0.21611,0.43781,0.48825
1998-06-03,,,,1998,6,3,,-0.0492,0.39773,0.40076
1998-06-04,,,,1998,6,4,,0.03303,0.38834,0.38974
1998-06-05,,,,1998,6,5,,-0.00577,0.48642,0.48646
1998-06-06,,,,1998,6,6,,-0.06253,0.60239,0.60562
1998-06-07,,,,1998,6,7,,-0.12544,0.60728,0.6201
1998-06-08,,,,1998,6,8,,-0.20143,0.5668,0.60153
1998-06-09,,,,1998,6,9,,-0.223,0.52506,0.57045
1998-06-10,,,,1998,6,10,,-0.20283,0.44634,0.49026
1998-06-11,,,,1998,6,11,,-0.10964,0.32811,0.34594
1998-06-12,,,,1998,6,12,,-0.07818,0.28665,0.29712
1998-06-13,,,,1998,6,13,,-0.05802,0.34013,0.34505
1998-06-14,,,,1998,6,14,,0.02076,0.26982,0.27062
1998-06-15,,,,1998,6,15,,0.05646,0.14038,0.15131
1998-06-16,,,,1998,6,16,,0.10451,0.1513,0.18389
1998-06-17,,,,1998,6,17,,0.12844,0.19737,0.23548
1998-06-18,,,,1998,6,18,,0.15628,0.26055,0.30383
1998-06-19,,,,1998,6,19,,0.27503,0.39575,0.48193
1998-06-20,,,,1998,6,20,,0.29883,0.53754,0.61502
1998-06-21,,,,1998,6,21,,0.35612,0.67509,0.76326
1998-06-22,,,,1998,6,22,,0.4754,0.69697,0.84366
1998-06-23,,,,1998,6,23,,0.58555,0.78292,0.97767
1998-06-24,,,,1998,6,24,,0.58811,0.88156,1.05973
1998-06-25,,,,1998,6,25,,0.56569,0.93184,1.09011
1998-06-26,,,,1998,6,26,,0.54903,0.92056,1.07185
1998-06-27,,,,1998,6,27,,0.50766,0.79738,0.94527
1998-06-28,,,,1998,6,28,,0.40579,0.54088,0.67618
1998-06-29,,,,1998,6,29,,0.35237,0.31442,0.47225
1998-06-30,,,,1998,6,30,,0.26295,0.11628,0.28751
1998-07-01,1.49,-0.469,-0.212,1998,7,1,,0.1598,-0.08054,0.17895
1998-07-02,,,,1998,7,2,,0.09324,-0.24523,0.26235
1998-07-03,,,,1998,7,3,,0.08011,-0.38761,0.39581
1998-07-04,,,,1998,7,4,,0.09464,-0.51039,0.5191
1998-07-05,,,,1998,7,5,,0.15743,-0.65346,0.67216
1998-07-06,,,,1998,7,6,,0.17169,-0.7654,0.78442
1998-07-07,,,,1998,7,7,,0.12723,-0.78882,0.79902
1998-07-08,,,,1998,7,8,,0.14819,-0.79047,0.80424
1998-07-09,,,,1998,7,9,,0.25907,-0.78855,0.83002
1998-07-10,,,,1998,7,10,,0.3846,-0.79272,0.88109
1998-07-11,,,,1998,7,11,,0.54257,-0.91282,1.06189
1998-07-12,,,,1998,7,12,,0.78449,-1.03513,1.29881
1998-07-13,,,,1998,7,13,,0.97218,-1.09423,1.46372
1998-07-14,,,,1998,7,14,,1.14841,-1.10048,1.59056
1998-07-15,,,,1998,7,15,,1.38502,-1.09496,1.76556
1998-07-16,,,,1998,7,16,,1.60779,-1.08263,1.93832
1998-07-17,,,,1998,7,17,,1.7152,-1.08277,2.02838
1998-07-18,,,,1998,7,18,,1.73691,-0.99749,2.00296
1998-07-19,,,,1998,7,19,,1.68752,-0.87912,1.90278
1998-07-20,,,,1998,7,20,,1.59074,-0.6775,1.72901
1998-07-21,,,,1998,7,21,,1.46372,-0.4891,1.54328
1998-07-22,,,,1998,7,22,,1.3004,-0.37708,1.35397
1998-07-23,,,,1998,7,23,,1.0679,-0.19965,1.0864
1998-07-24,,,,1998,7,24,,0.79075,0.0206,0.79102
1998-07-25,,,,1998,7,25,,0.54658,0.20601,0.58412
1998-07-26,,,,1998,7,26,,0.34276,0.31695,0.46684
1998-07-27,,,,1998,7,27,,0.11972,0.27109,0.29635
1998-07-28,,,,1998,7,28,,-0.05392,0.24727,0.25308
1998-07-29,,,,1998,7,29,,-0.19069,0.15187,0.24378
1998-07-30,,,,1998,7,30,,-0.35557,0.08453,0.36548
1998-07-31,,,,1998,7,31,,-0.46195,0.08754,0.47017
1998-08-01,0.83,-0.082,0.65,1998,8,1,,-0.51097,0.0568,0.51411
1998-08-02,,,,1998,8,2,,-0.52536,0.03732,0.52668
1998-08-03,,,,1998,8,3,,-0.50759,-0.00472,0.50761
1998-08-04,,,,1998,8,4,,-0.50825,0.00761,0.50831
1998-08-05,,,,1998,8,5,,-0.47507,0.05669,0.47844
1998-08-06,,,,1998,8,6,,-0.48171,0.05027,0.48433
1998-08-07,,,,1998,8,7,,-0.37049,0.13323,0.39372
1998-08-08,,,,1998,8,8,,-0.26434,0.16667,0.3125
1998-08-09,,,,1998,8,9,,-0.27748,0.07435,0.28727
1998-08-10,,,,1998,8,10,,-0.25567,0.02531,0.25692
1998-08-11,,,,1998,8,11,,-0.1891,0.04981,0.19555
1998-08-12,,,,1998,8,12,,-0.1717,0.12923,0.2149
1998-08-13,,,,1998,8,13,,-0.15148,0.15719,0.21829
1998-08-14,,,,1998,8,14,,-0.11531,0.1671,0.20302
1998-08-15,,,,1998,8,15,,0.04572,0.20983,0.21475
1998-08-16,,,,1998,8,16,,0.06399,0.241,0.24935
1998-08-17,,,,1998,8,17,,0.00678,0.26514,0.26523
1998-08-18,,,,1998,8,18,,0.07267,0.31765,0.32585
1998-08-19,,,,1998,8,19,,0.09049,0.34488,0.35655
1998-08-20,,,,1998,8,20,,0.07791,0.24723,0.25921
1998-08-21,,,,1998,8,21,,0.07591,0.16649,0.18298
1998-08-22,,,,1998,8,22,,0.09287,0.1046,0.13988
1998-08-23,,,,1998,8,23,,0.15305,0.0462,0.15987
1998-08-24,,,,1998,8,24,,0.15758,-0.09191,0.18242
1998-08-25,,,,1998,8,25,,0.14605,-0.28948,0.32423
1998-08-26,,,,1998,8,26,,0.13826,-0.41229,0.43485
1998-08-27,,,,1998,8,27,,0.08887,-0.42328,0.43251
1998-08-28,,,,1998,8,28,,0.05993,-0.42278,0.427
1998-08-29,,,,1998,8,29,,0.03482,-0.41574,0.41719
1998-08-30,,,,1998,8,30,,0.02173,-0.52264,0.52309
1998-08-31,,,,1998,8,31,,-0.01796,-0.59638,0.59666
1998-09-01,1.04,-0.781,-1.05,1998,9,1,,-0.11996,-0.61214,0.62378
1998-09-02,,,,1998,9,2,,-0.16886,-0.59759,0.62099
1998-09-03,,,,1998,9,3,,-0.15677,-0.50772,0.53137
1998-09-04,,,,1998,9,4,,-0.10472,-0.42631,0.43899
1998-09-05,,,,1998,9,5,,-0.12399,-0.43459,0.45193
1998-09-06,,,,1998,9,6,,-0.16004,-0.47746,0.50357
1998-09-07,,,,1998,9,7,,-0.27081,-0.4784,0.54973
1998-09-08,,,,1998,9,8,,-0.3866,-0.37933,0.54162
1998-09-09,,,,1998,9,9,,-0.46836,-0.24677,0.52939
1998-09-10,,,,1998,9,10,,-0.50291,-0.14468,0.52331
1998-09-11,,,,1998,9,11,,-0.61192,-0.01797,0.61218
1998-09-12,,,,1998,9,12,,-0.7106,0.0869,0.71589
1998-09-13,,,,1998,9,13,,-0.78007,0.17339,0.79911
1998-09-14,,,,1998,9,14,,-0.80727,0.29362,0.85901
1998-09-15,,,,1998,9,15,,-0.71122,0.46104,0.84758
1998-09-16,,,,1998,9,16,,-0.56745,0.60509,0.82954
1998-09-17,,,,1998,9,17,,-0.47404,0.69465,0.84098
1998-09-18,,,,1998,9,18,,-0.38086,0.77886,0.86699
1998-09-19,,,,1998,9,19,,-0.25009,0.88501,0.91966
1998-09-20,,,,1998,9,20,,-0.19251,0.97677,0.99556
1998-09-21,,,,1998,9,21,,-0.23984,1.10773,1.1334
1998-09-22,,,,1998,9,22,,-0.29219,1.236,1.27007
1998-09-23,,,,1998,9,23,,-0.29995,1.28078,1.31544
1998-09-24,,,,1998,9,24,,-0.44753,1.23152,1.31032
1998-09-25,,,,1998,9,25,,-0.64834,1.21248,1.37494
1998-09-26,,,,1998,9,26,,-0.78647,1.25051,1.47727
1998-09-27,,,,1998,9,27,,-0.92542,1.2544,1.55882
1998-09-28,,,,1998,9,28,,-1.09981,1.25158,1.66614
1998-09-29,,,,1998,9,29,,-1.16293,1.24327,1.70239
1998-09-30,,,,1998,9,30,,-1.07089,1.16798,1.58461
1998-10-01,1.01,-1.42,0.294,1998,10,1,,-1.03971,1.09033,1.50659
1998-10-02,,,,1998,10,2,,-1.06469,1.05344,1.49777
1998-10-03,,,,1998,10,3,,-0.98693,1.05564,1.44513
1998-10-04,,,,1998,10,4,,-0.86075,0.98743,1.30993
1998-10-05,,,,1998,10,5,,-0.79478,0.80194,1.12906
1998-10-06,,,,1998,10,6,,-0.74366,0.55787,0.92965
1998-10-07,,,,1998,10,7,,-0.71515,0.33579,0.79006
1998-10-08,,,,1998,10,8,,-0.74261,0.11774,0.75189
1998-10-09,,,,1998,10,9,,-0.82447,-0.13009,0.83467
1998-10-10,,,,1998,10,10,,-0.79078,-0.356,0.86722
1998-10-11,,,,1998,10,11,,-0.70535,-0.50609,0.86812
1998-10-12,,,,1998,10,12,,-0.68178,-0.59889,0.90747
1998-10-13,,,,1998,10,13,,-0.71174,-0.61017,0.93749
1998-10-14,,,,1998,10,14,,-0.74518,-0.57353,0.94034
1998-10-15,,,,1998,10,15,,-0.77651,-0.52556,0.93764
1998-10-16,,,,1998,10,16,,-0.74662,-0.54713,0.92563
1998-10-17,,,,1998,10,17,,-0.65392,-0.55247,0.85606
1998-10-18,,,,1998,10,18,,-0.49966,-0.50536,0.71067
1998-10-19,,,,1998,10,19,,-0.34211,-0.44802,0.5637
1998-10-20,,,,1998,10,20,,-0.16116,-0.35609,0.39086
1998-10-21,,,,1998,10,21,,0.0589,-0.32215,0.32749
1998-10-22,,,,1998,10,22,,0.32426,-0.33703,0.46769
1998-10-23,,,,1998,10,23,,0.5569,-0.25457,0.61232
1998-10-24,,,,1998,10,24,,0.70913,-0.10467,0.71682
1998-10-25,,,,1998,10,25,,0.82609,0.07572,0.82956
1998-10-26,,,,1998,10,26,,0.90065,0.25238,0.93534
1998-10-27,,,,1998,10,27,,0.93589,0.3943,1.01556
1998-10-28,,,,1998,10,28,,0.87459,0.46244,0.98932
1998-10-29,,,,1998,10,29,,0.79495,0.45881,0.91785
1998-10-30,,,,1998,10,30,,0.69074,0.42053,0.80868
1998-10-31,,,,1998,10,31,,0.556,0.394,0.68145
1998-11-01,1.01,-0.637,-1.449,1998,11,1,,0.44233,0.36456,0.5732
1998-11-02,,,,1998,11,2,,0.38687,0.31587,0.49945
1998-11-03,,,,1998,11,3,,0.27431,0.28198,0.3934
1998-11-04,,,,1998,11,4,,0.16195,0.28012,0.32357
1998-11-05,,,,1998,11,5,,-0.00869,0.30445,0.30458
1998-11-06,,,,1998,11,6,,-0.14108,0.35562,0.38258
1998-11-07,,,,1998,11,7,,-0.25267,0.36012,0.43992
1998-11-08,,,,1998,11,8,,-0.32476,0.38416,0.50304
1998-11-09,,,,1998,11,9,,-0.41947,0.42038,0.59387
1998-11-10,,,,1998,11,10,,-0.53303,0.40308,0.66828
1998-11-11,,,,1998,11,11,,-0.66037,0.42383,0.78468
1998-11-12,,,,1998,11,12,,-0.80101,0.4213,0.90505
1998-11-13,,,,1998,11,13,,-0.91929,0.38774,0.99772
1998-11-14,,,,1998,11,14,,-1.06458,0.25905,1.09565
1998-11-15,,,,1998,11,15,,-1.21029,0.1257,1.2168
1998-11-16,,,,1998,11,16,,-1.34989,0.0027,1.34989
1998-11-17,,,,1998,11,17,,-1.4522,-0.12197,1.45732
1998-11-18,,,,1998,11,18,,-1.51759,-0.31366,1.54966
1998-11-19,,,,1998,11,19,,-1.47801,-0.60305,1.5963
1998-11-20,,,,1998,11,20,,-1.2858,-0.95487,1.60158
1998-11-21,,,,1998,11,21,,-0.97536,-1.22609,1.56673
1998-11-22,,,,1998,11,22,,-0.72439,-1.31726,1.50331
1998-11-23,,,,1998,11,23,,-0.58203,-1.25162,1.38033
1998-11-24,,,,1998,11,24,,-0.45192,-1.15754,1.24263
1998-11-25,,,,1998,11,25,,-0.33217,-1.02923,1.0815
1998-11-26,,,,1998,11,26,,-0.3095,-0.90379,0.95531
1998-11-27,,,,1998,11,27,,-0.31037,-0.75551,0.81678
1998-11-28,,,,1998,11,28,,-0.35799,-0.62467,0.71998
1998-11-29,,,,1998,11,29,,-0.40905,-0.47447,0.62645
1998-11-30,,,,1998,11,30,,-0.38611,-0.30974,0.49499
1998-12-01,1.32,-0.898,1.353,1998,12,1,,-0.32143,-0.15249,0.35577
1998-12-02,,,,1998,12,2,,-0.22324,0.03062,0.22533
1998-12-03,,,,1998,12,3,,-0.1442,0.1828,0.23283
1998-12-04,,,,1998,12,4,,-0.10738,0.30285,0.32132
1998-12-05,,,,1998,12,5,,-0.08771,0.33777,0.34898
1998-12-06,,,,1998,12,6,,-0.06028,0.35805,0.36309
1998-12-07,,,,1998,12,7,,0.00849,0.42312,0.42321
1998-12-08,,,,1998,12,8,,0.09148,0.45341,0.46254
1998-12-09,,,,1998,12,9,,0.06849,0.47831,0.48319
1998-12-10,,,,1998,12,10,,-0.06426,0.44166,0.44631
1998-12-11,,,,1998,12,11,,-0.21391,0.32903,0.39245
1998-12-12,,,,1998,12,12,,-0.2876,0.26316,0.38983
1998-12-13,,,,1998,12,13,,-0.29312,0.16465,0.3362
1998-12-14,,,,1998,12,14,,-0.21329,0.06618,0.22332
1998-12-15,,,,1998,12,15,,-0.15681,-0.05974,0.1678
1998-12-16,,,,1998,12,16,,-0.0922,-0.24068,0.25773
1998-12-17,,,,1998,12,17,,-0.03991,-0.44305,0.44484
1998-12-18,,,,1998,12,18,,0.01205,-0.57094,0.57106
1998-12-19,,,,1998,12,19,,0.07525,-0.6231,0.62763
1998-12-20,,,,1998,12,20,,0.1185,-0.56219,0.57454
1998-12-21,,,,1998,12,21,,0.14571,-0.46545,0.48772
1998-12-22,,,,1998,12,22,,0.14196,-0.33202,0.3611
1998-12-23,,,,1998,12,23,,0.09406,-0.18718,0.20948
1998-12-24,,,,1998,12,24,,0.01657,-0.00964,0.01917
1998-12-25,,,,1998,12,25,,-0.02037,0.20296,0.20398
1998-12-26,,,,1998,12,26,,-0.00656,0.4233,0.42335
1998-12-27,,,,1998,12,27,,0.07535,0.61657,0.62116
